en000000_r0	Hello, thank you for calling. How may I help you today?
en000107_r4	I'm sorry, the line is busy. Could you please try again later?
en000108_r4	Your appointment is confirmed for next Monday at ten a.m.
en000109_r4	May I have your order number and email address, please?
en000110_r4	Thank you for your patience. Have a wonderful day.
en000111_r4	The meeting has been rescheduled to three p.m. this afternoon.
en000112_r4	Could you please spell your last name for me?
en000113_r4	Our office hours are from nine to six, Monday to Friday.
en000114_r4	Please leave a message after the tone and we will call you back.
en000115_r4	Your package has been shipped and will arrive tomorrow.
en000116_r4	I will connect you to the technical support team now.
en000117_r4	Welcome to our customer service center, this is Amy speaking.
en000118_r4	Can you confirm your phone number, please?
en000119_r4	The product is currently out of stock, sorry for the inconvenience.
enmix000120_r4	Sorry, Amy is in a meeting, 需要留言嗎?
enmix000121_r4	Sorry, Amy is in a meeting, 需要留言嗎?
enmix000122_r4	Sorry, Tony is in a meeting, 需要留言嗎?
enmix000123_r4	The AI assistant system is now online, 歡迎使用。
enmix000124_r4	Vivian said the iPhone is ready, 請您稍等一下。
enmix000125_r4	I will transfer you to Vivian, 他的分機是 213。
enmix000126_r4	Your iPhone account has been updated, 請查收 email。
enmix000127_r4	Please check your online banking, 謝謝您的配合。
enmix000128_r4	I will transfer you to David, 他的分機是 456。
enmix000129_r4	Your AI assistant account has been updated, 請查收 email。
enmix000130_r4	Amy said the AI assistant is ready, 請您稍等一下。
enmix000131_r4	I will transfer you to Tony, 他的分機是 399。
enmix000132_r4	Your HDMI account has been updated, 請查收 email。
enmix000133_r4	Your email account has been updated, 請查收 email。
enmix000134_r4	The Zoom system is now online, 歡迎使用。
enmix000135_r4	Sorry, Amy is in a meeting, 需要留言嗎?
enmix000136_r4	Sorry, Grace is in a meeting, 需要留言嗎?
enmix000137_r4	Sorry, Vivian is in a meeting, 需要留言嗎?
enmix000138_r4	The Teams system is now online, 歡迎使用。
enmix000139_r4	Tony said the Windows is ready, 請您稍等一下。
enmix000140_r4	Please check your VPN, 謝謝您的配合。
enmix000141_r4	Your AI assistant account has been updated, 請查收 email。
enmix000142_r4	The AI assistant system is now online, 歡迎使用。
enmix000143_r4	Please check your HDMI, 謝謝您的配合。
enmix000144_r4	The online banking system is now online, 歡迎使用。
enmix000145_r4	I will transfer you to Grace, 他的分機是 658。
enmix000146_r4	I will transfer you to Tony, 他的分機是 785。
enmix000147_r4	Your online banking account has been updated, 請查收 email。
enmix000148_r4	Please check your Teams, 謝謝您的配合。
enmix000149_r4	Michael said the email is ready, 請您稍等一下。
enmix000150_r4	The online banking system is now online, 歡迎使用。
enmix000151_r4	Please check your iPhone, 謝謝您的配合。
enmix000152_r4	The AI assistant system is now online, 歡迎使用。
enmix000153_r4	The iPhone system is now online, 歡迎使用。
enmix000154_r4	I will transfer you to Tony, 他的分機是 134。
enmix000155_r4	Linda said the iPhone is ready, 請您稍等一下。
enmix000156_r4	Sorry, Grace is in a meeting, 需要留言嗎?
enmix000157_r4	The iPhone system is now online, 歡迎使用。
enmix000158_r4	I will transfer you to Grace, 他的分機是 764。
enmix000159_r4	Please check your Zoom, 謝謝您的配合。
enmix000160_r4	David said the HDMI is ready, 請您稍等一下。
enmix000161_r4	Sorry, Amy is in a meeting, 需要留言嗎?
enmix000162_r4	Please check your USB, 謝謝您的配合。
enmix000163_r4	Sarah said the USB is ready, 請您稍等一下。
enmix000164_r4	Your email account has been updated, 請查收 email。
enmix000165_r4	I will transfer you to Linda, 他的分機是 105。
enmix000166_r4	The server system is now online, 歡迎使用。
enmix000167_r4	The Windows system is now online, 歡迎使用。
enmix000168_r4	Your HDMI account has been updated, 請查收 email。
enmix000169_r4	The email system is now online, 歡迎使用。
enmix000170_r4	Sorry, Jason is in a meeting, 需要留言嗎?
enmix000171_r4	The Windows system is now online, 歡迎使用。
enmix000172_r4	Please check your Windows, 謝謝您的配合。
enmix000173_r4	The Wi-Fi system is now online, 歡迎使用。
enmix000174_r4	I will transfer you to Amy, 他的分機是 953。
enmix000175_r4	Sorry, Linda is in a meeting, 需要留言嗎?
enmix000176_r4	I will transfer you to Grace, 他的分機是 799。
enmix000177_r4	The Zoom system is now online, 歡迎使用。
enmix000178_r4	Please check your server, 謝謝您的配合。
enmix000179_r4	Please check your server, 謝謝您的配合。
enmix000180_r4	The server system is now online, 歡迎使用。
enmix000181_r4	Your VPN account has been updated, 請查收 email。
enmix000182_r4	Amy said the Windows is ready, 請您稍等一下。
enmix000183_r4	Sarah said the online banking is ready, 請您稍等一下。
enmix000184_r4	Your Wi-Fi account has been updated, 請查收 email。
enmix000185_r4	Your iPhone account has been updated, 請查收 email。
enmix000186_r4	Sorry, Kevin is in a meeting, 需要留言嗎?
enmix000187_r4	Please check your Windows, 謝謝您的配合。
enmix000188_r4	The Teams system is now online, 歡迎使用。
enmix000189_r4	Tony said the Teams is ready, 請您稍等一下。
enmix000190_r4	I will transfer you to David, 他的分機是 291。
enmix000191_r4	The email system is now online, 歡迎使用。
enmix000192_r4	Please check your email, 謝謝您的配合。
enmix000193_r4	The Windows system is now online, 歡迎使用。
enmix000194_r4	Sorry, Amy is in a meeting, 需要留言嗎?
enmix000195_r4	Please check your USB, 謝謝您的配合。
enmix000196_r4	The Wi-Fi system is now online, 歡迎使用。
enmix000197_r4	Your Teams account has been updated, 請查收 email。
enmix000198_r4	Please check your Wi-Fi, 謝謝您的配合。
enmix000199_r4	Sorry, Linda is in a meeting, 需要留言嗎?
enmix000200_r4	Sorry, Tony is in a meeting, 需要留言嗎?
enmix000201_r4	Sorry, Michael is in a meeting, 需要留言嗎?
enmix000202_r4	Sorry, Sarah is in a meeting, 需要留言嗎?
enmix000203_r4	Please check your online banking, 謝謝您的配合。
enmix000204_r4	The email system is now online, 歡迎使用。
enmix000205_r4	Jason said the USB is ready, 請您稍等一下。
enmix000206_r4	Please check your AI assistant, 謝謝您的配合。
enmix000207_r4	I will transfer you to Amy, 他的分機是 421。
enmix000208_r4	I will transfer you to Vivian, 他的分機是 398。
enmix000209_r4	Jason said the email is ready, 請您稍等一下。
enmix000210_r4	I will transfer you to Kevin, 他的分機是 987。
enmix000211_r4	David said the Wi-Fi is ready, 請您稍等一下。
enmix000212_r4	Sarah said the Wi-Fi is ready, 請您稍等一下。
enmix000213_r4	Sorry, Amy is in a meeting, 需要留言嗎?
enmix000214_r4	The Zoom system is now online, 歡迎使用。
enmix000215_r4	Your online banking account has been updated, 請查收 email。
enmix000216_r4	I will transfer you to Vivian, 他的分機是 513。
enmix000217_r4	The VPN system is now online, 歡迎使用。
enmix000218_r4	David said the online banking is ready, 請您稍等一下。
enmix000219_r4	I will transfer you to Linda, 他的分機是 797。
enmix000220_r4	I will transfer you to David, 他的分機是 936。
enmix000221_r4	The AI assistant system is now online, 歡迎使用。
enmix000222_r4	I will transfer you to Kevin, 他的分機是 811。
enmix000223_r4	Michael said the AI assistant is ready, 請您稍等一下。
enmix000224_r4	Sorry, Michael is in a meeting, 需要留言嗎?
enmix000225_r4	Please check your Windows, 謝謝您的配合。
enmix000226_r4	Tony said the Wi-Fi is ready, 請您稍等一下。
enmix000227_r4	Jason said the server is ready, 請您稍等一下。
enmix000228_r4	I will transfer you to Kevin, 他的分機是 635。
enmix000229_r4	I will transfer you to Vivian, 他的分機是 771。
enmix000230_r4	Please check your Teams, 謝謝您的配合。
enmix000231_r4	The Teams system is now online, 歡迎使用。
enmix000232_r4	Please check your Teams, 謝謝您的配合。
enmix000233_r4	Jason said the HDMI is ready, 請您稍等一下。
enmix000234_r4	The online banking system is now online, 歡迎使用。
enmix000235_r4	Michael said the HDMI is ready, 請您稍等一下。
enmix000236_r4	The email system is now online, 歡迎使用。
enmix000237_r4	Please check your email, 謝謝您的配合。
enmix000238_r4	Please check your USB, 謝謝您的配合。
enmix000239_r4	Sorry, Tony is in a meeting, 需要留言嗎?
en000000_r5	Hello, thank you for calling. How may I help you today?
en000001_r5	Please hold for a moment while I transfer your call.
en000002_r5	I'm sorry, the line is busy. Could you please try again later?
en000003_r5	Your appointment is confirmed for next Monday at ten a.m.
en000004_r5	May I have your order number and email address, please?
en000005_r5	Thank you for your patience. Have a wonderful day.
en000006_r5	The meeting has been rescheduled to three p.m. this afternoon.
en000007_r5	Could you please spell your last name for me?
en000008_r5	Our office hours are from nine to six, Monday to Friday.
en000009_r5	Please leave a message after the tone and we will call you back.
en000010_r5	Your package has been shipped and will arrive tomorrow.
en000011_r5	I will connect you to the technical support team now.
en000012_r5	Welcome to our customer service center, this is Amy speaking.
en000013_r5	Can you confirm your phone number, please?
en000014_r5	The product is currently out of stock, sorry for the inconvenience.
en000015_r5	Hello, thank you for calling. How may I help you today?
en000016_r5	Please hold for a moment while I transfer your call.
en000017_r5	I'm sorry, the line is busy. Could you please try again later?
en000018_r5	Your appointment is confirmed for next Monday at ten a.m.
en000019_r5	May I have your order number and email address, please?
en000020_r5	Thank you for your patience. Have a wonderful day.
en000021_r5	The meeting has been rescheduled to three p.m. this afternoon.
en000022_r5	Could you please spell your last name for me?
en000023_r5	Our office hours are from nine to six, Monday to Friday.
en000024_r5	Please leave a message after the tone and we will call you back.
en000025_r5	Your package has been shipped and will arrive tomorrow.
en000026_r5	I will connect you to the technical support team now.
en000027_r5	Welcome to our customer service center, this is Amy speaking.
en000028_r5	Can you confirm your phone number, please?
en000029_r5	The product is currently out of stock, sorry for the inconvenience.
en000030_r5	Hello, thank you for calling. How may I help you today?
en000031_r5	Please hold for a moment while I transfer your call.
en000032_r5	I'm sorry, the line is busy. Could you please try again later?
en000033_r5	Your appointment is confirmed for next Monday at ten a.m.
en000034_r5	May I have your order number and email address, please?
en000035_r5	Thank you for your patience. Have a wonderful day.
en000036_r5	The meeting has been rescheduled to three p.m. this afternoon.
en000037_r5	Could you please spell your last name for me?
en000038_r5	Our office hours are from nine to six, Monday to Friday.
en000039_r5	Please leave a message after the tone and we will call you back.
en000040_r5	Your package has been shipped and will arrive tomorrow.
en000041_r5	I will connect you to the technical support team now.
en000042_r5	Welcome to our customer service center, this is Amy speaking.
en000043_r5	Can you confirm your phone number, please?
en000044_r5	The product is currently out of stock, sorry for the inconvenience.
en000045_r5	Hello, thank you for calling. How may I help you today?
en000046_r5	Please hold for a moment while I transfer your call.
en000047_r5	I'm sorry, the line is busy. Could you please try again later?
en000048_r5	Your appointment is confirmed for next Monday at ten a.m.
en000049_r5	May I have your order number and email address, please?
en000050_r5	Thank you for your patience. Have a wonderful day.
en000051_r5	The meeting has been rescheduled to three p.m. this afternoon.
en000052_r5	Could you please spell your last name for me?
en000053_r5	Our office hours are from nine to six, Monday to Friday.
en000054_r5	Please leave a message after the tone and we will call you back.
en000055_r5	Your package has been shipped and will arrive tomorrow.
en000056_r5	I will connect you to the technical support team now.
en000057_r5	Welcome to our customer service center, this is Amy speaking.
en000058_r5	Can you confirm your phone number, please?
en000059_r5	The product is currently out of stock, sorry for the inconvenience.
en000060_r5	Hello, thank you for calling. How may I help you today?
en000061_r5	Please hold for a moment while I transfer your call.
en000062_r5	I'm sorry, the line is busy. Could you please try again later?
en000063_r5	Your appointment is confirmed for next Monday at ten a.m.
en000064_r5	May I have your order number and email address, please?
en000065_r5	Thank you for your patience. Have a wonderful day.
en000066_r5	The meeting has been rescheduled to three p.m. this afternoon.
en000067_r5	Could you please spell your last name for me?
en000068_r5	Our office hours are from nine to six, Monday to Friday.
en000069_r5	Please leave a message after the tone and we will call you back.
en000070_r5	Your package has been shipped and will arrive tomorrow.
en000071_r5	I will connect you to the technical support team now.
en000072_r5	Welcome to our customer service center, this is Amy speaking.
en000073_r5	Can you confirm your phone number, please?
en000074_r5	The product is currently out of stock, sorry for the inconvenience.
en000075_r5	Hello, thank you for calling. How may I help you today?
en000076_r5	Please hold for a moment while I transfer your call.
en000077_r5	I'm sorry, the line is busy. Could you please try again later?
en000078_r5	Your appointment is confirmed for next Monday at ten a.m.
en000079_r5	May I have your order number and email address, please?
en000080_r5	Thank you for your patience. Have a wonderful day.
en000081_r5	The meeting has been rescheduled to three p.m. this afternoon.
en000082_r5	Could you please spell your last name for me?
en000083_r5	Our office hours are from nine to six, Monday to Friday.
en000084_r5	Please leave a message after the tone and we will call you back.
en000085_r5	Your package has been shipped and will arrive tomorrow.
en000086_r5	I will connect you to the technical support team now.
en000087_r5	Welcome to our customer service center, this is Amy speaking.
en000088_r5	Can you confirm your phone number, please?
en000089_r5	The product is currently out of stock, sorry for the inconvenience.
en000090_r5	Hello, thank you for calling. How may I help you today?
en000091_r5	Please hold for a moment while I transfer your call.
en000092_r5	I'm sorry, the line is busy. Could you please try again later?
en000093_r5	Your appointment is confirmed for next Monday at ten a.m.
en000094_r5	May I have your order number and email address, please?
en000095_r5	Thank you for your patience. Have a wonderful day.
en000096_r5	The meeting has been rescheduled to three p.m. this afternoon.
en000097_r5	Could you please spell your last name for me?
en000098_r5	Our office hours are from nine to six, Monday to Friday.
en000099_r5	Please leave a message after the tone and we will call you back.
en000100_r5	Your package has been shipped and will arrive tomorrow.
en000101_r5	I will connect you to the technical support team now.
en000102_r5	Welcome to our customer service center, this is Amy speaking.
en000103_r5	Can you confirm your phone number, please?
en000104_r5	The product is currently out of stock, sorry for the inconvenience.
en000105_r5	Hello, thank you for calling. How may I help you today?
en000106_r5	Please hold for a moment while I transfer your call.
en000107_r5	I'm sorry, the line is busy. Could you please try again later?
en000108_r5	Your appointment is confirmed for next Monday at ten a.m.
en000109_r5	May I have your order number and email address, please?
en000110_r5	Thank you for your patience. Have a wonderful day.
en000111_r5	The meeting has been rescheduled to three p.m. this afternoon.
en000112_r5	Could you please spell your last name for me?
en000113_r5	Our office hours are from nine to six, Monday to Friday.
en000114_r5	Please leave a message after the tone and we will call you back.
en000115_r5	Your package has been shipped and will arrive tomorrow.
en000116_r5	I will connect you to the technical support team now.
en000117_r5	Welcome to our customer service center, this is Amy speaking.
en000118_r5	Can you confirm your phone number, please?
en000119_r5	The product is currently out of stock, sorry for the inconvenience.
enmix000120_r5	Sorry, Amy is in a meeting, 需要留言嗎?
enmix000121_r5	Sorry, Amy is in a meeting, 需要留言嗎?
enmix000122_r5	Sorry, Tony is in a meeting, 需要留言嗎?
enmix000123_r5	The AI assistant system is now online, 歡迎使用。
enmix000124_r5	Vivian said the iPhone is ready, 請您稍等一下。
enmix000125_r5	I will transfer you to Vivian, 他的分機是 213。
enmix000126_r5	Your iPhone account has been updated, 請查收 email。
enmix000127_r5	Please check your online banking, 謝謝您的配合。
enmix000128_r5	I will transfer you to David, 他的分機是 456。
enmix000129_r5	Your AI assistant account has been updated, 請查收 email。
enmix000130_r5	Amy said the AI assistant is ready, 請您稍等一下。
enmix000131_r5	I will transfer you to Tony, 他的分機是 399。
enmix000132_r5	Your HDMI account has been updated, 請查收 email。
enmix000133_r5	Your email account has been updated, 請查收 email。
enmix000134_r5	The Zoom system is now online, 歡迎使用。
enmix000135_r5	Sorry, Amy is in a meeting, 需要留言嗎?
enmix000136_r5	Sorry, Grace is in a meeting, 需要留言嗎?
enmix000137_r5	Sorry, Vivian is in a meeting, 需要留言嗎?
enmix000138_r5	The Teams system is now online, 歡迎使用。
enmix000139_r5	Tony said the Windows is ready, 請您稍等一下。
enmix000140_r5	Please check your VPN, 謝謝您的配合。
enmix000141_r5	Your AI assistant account has been updated, 請查收 email。
enmix000142_r5	The AI assistant system is now online, 歡迎使用。
enmix000143_r5	Please check your HDMI, 謝謝您的配合。
enmix000144_r5	The online banking system is now online, 歡迎使用。
enmix000145_r5	I will transfer you to Grace, 他的分機是 658。
enmix000146_r5	I will transfer you to Tony, 他的分機是 785。
enmix000147_r5	Your online banking account has been updated, 請查收 email。
enmix000148_r5	Please check your Teams, 謝謝您的配合。
enmix000149_r5	Michael said the email is ready, 請您稍等一下。
enmix000150_r5	The online banking system is now online, 歡迎使用。
enmix000151_r5	Please check your iPhone, 謝謝您的配合。
enmix000152_r5	The AI assistant system is now online, 歡迎使用。
enmix000153_r5	The iPhone system is now online, 歡迎使用。
enmix000154_r5	I will transfer you to Tony, 他的分機是 134。
enmix000155_r5	Linda said the iPhone is ready, 請您稍等一下。
enmix000156_r5	Sorry, Grace is in a meeting, 需要留言嗎?
enmix000157_r5	The iPhone system is now online, 歡迎使用。
enmix000158_r5	I will transfer you to Grace, 他的分機是 764。
enmix000159_r5	Please check your Zoom, 謝謝您的配合。
enmix000160_r5	David said the HDMI is ready, 請您稍等一下。
enmix000161_r5	Sorry, Amy is in a meeting, 需要留言嗎?
enmix000162_r5	Please check your USB, 謝謝您的配合。
enmix000163_r5	Sarah said the USB is ready, 請您稍等一下。
enmix000164_r5	Your email account has been updated, 請查收 email。
enmix000165_r5	I will transfer you to Linda, 他的分機是 105。
enmix000166_r5	The server system is now online, 歡迎使用。
enmix000167_r5	The Windows system is now online, 歡迎使用。
enmix000168_r5	Your HDMI account has been updated, 請查收 email。
enmix000169_r5	The email system is now online, 歡迎使用。
enmix000170_r5	Sorry, Jason is in a meeting, 需要留言嗎?
enmix000171_r5	The Windows system is now online, 歡迎使用。
enmix000172_r5	Please check your Windows, 謝謝您的配合。
enmix000173_r5	The Wi-Fi system is now online, 歡迎使用。
enmix000174_r5	I will transfer you to Amy, 他的分機是 953。
enmix000175_r5	Sorry, Linda is in a meeting, 需要留言嗎?
enmix000176_r5	I will transfer you to Grace, 他的分機是 799。
enmix000177_r5	The Zoom system is now online, 歡迎使用。
enmix000178_r5	Please check your server, 謝謝您的配合。
enmix000179_r5	Please check your server, 謝謝您的配合。
enmix000180_r5	The server system is now online, 歡迎使用。
enmix000181_r5	Your VPN account has been updated, 請查收 email。
enmix000182_r5	Amy said the Windows is ready, 請您稍等一下。
enmix000183_r5	Sarah said the online banking is ready, 請您稍等一下。
enmix000184_r5	Your Wi-Fi account has been updated, 請查收 email。
enmix000185_r5	Your iPhone account has been updated, 請查收 email。
enmix000186_r5	Sorry, Kevin is in a meeting, 需要留言嗎?
enmix000187_r5	Please check your Windows, 謝謝您的配合。
enmix000188_r5	The Teams system is now online, 歡迎使用。
enmix000189_r5	Tony said the Teams is ready, 請您稍等一下。
enmix000190_r5	I will transfer you to David, 他的分機是 291。
enmix000191_r5	The email system is now online, 歡迎使用。
enmix000192_r5	Please check your email, 謝謝您的配合。
enmix000193_r5	The Windows system is now online, 歡迎使用。
enmix000194_r5	Sorry, Amy is in a meeting, 需要留言嗎?
enmix000195_r5	Please check your USB, 謝謝您的配合。
enmix000196_r5	The Wi-Fi system is now online, 歡迎使用。
enmix000197_r5	Your Teams account has been updated, 請查收 email。
enmix000198_r5	Please check your Wi-Fi, 謝謝您的配合。
enmix000199_r5	Sorry, Linda is in a meeting, 需要留言嗎?
enmix000200_r5	Sorry, Tony is in a meeting, 需要留言嗎?
enmix000201_r5	Sorry, Michael is in a meeting, 需要留言嗎?
enmix000202_r5	Sorry, Sarah is in a meeting, 需要留言嗎?
enmix000203_r5	Please check your online banking, 謝謝您的配合。
enmix000204_r5	The email system is now online, 歡迎使用。
enmix000205_r5	Jason said the USB is ready, 請您稍等一下。
enmix000206_r5	Please check your AI assistant, 謝謝您的配合。
enmix000207_r5	I will transfer you to Amy, 他的分機是 421。
enmix000208_r5	I will transfer you to Vivian, 他的分機是 398。
enmix000209_r5	Jason said the email is ready, 請您稍等一下。
enmix000210_r5	I will transfer you to Kevin, 他的分機是 987。
enmix000211_r5	David said the Wi-Fi is ready, 請您稍等一下。
enmix000212_r5	Sarah said the Wi-Fi is ready, 請您稍等一下。
enmix000213_r5	Sorry, Amy is in a meeting, 需要留言嗎?
enmix000214_r5	The Zoom system is now online, 歡迎使用。
enmix000215_r5	Your online banking account has been updated, 請查收 email。
enmix000216_r5	I will transfer you to Vivian, 他的分機是 513。
enmix000217_r5	The VPN system is now online, 歡迎使用。
enmix000218_r5	David said the online banking is ready, 請您稍等一下。
enmix000219_r5	I will transfer you to Linda, 他的分機是 797。
enmix000220_r5	I will transfer you to David, 他的分機是 936。
enmix000221_r5	The AI assistant system is now online, 歡迎使用。
enmix000222_r5	I will transfer you to Kevin, 他的分機是 811。
enmix000223_r5	Michael said the AI assistant is ready, 請您稍等一下。
enmix000224_r5	Sorry, Michael is in a meeting, 需要留言嗎?
enmix000225_r5	Please check your Windows, 謝謝您的配合。
enmix000226_r5	Tony said the Wi-Fi is ready, 請您稍等一下。
enmix000227_r5	Jason said the server is ready, 請您稍等一下。
enmix000228_r5	I will transfer you to Kevin, 他的分機是 635。
enmix000229_r5	I will transfer you to Vivian, 他的分機是 771。
enmix000230_r5	Please check your Teams, 謝謝您的配合。
enmix000231_r5	The Teams system is now online, 歡迎使用。
enmix000232_r5	Please check your Teams, 謝謝您的配合。
enmix000233_r5	Jason said the HDMI is ready, 請您稍等一下。
enmix000234_r5	The online banking system is now online, 歡迎使用。
enmix000235_r5	Michael said the HDMI is ready, 請您稍等一下。
enmix000236_r5	The email system is now online, 歡迎使用。
enmix000237_r5	Please check your email, 謝謝您的配合。
enmix000238_r5	Please check your USB, 謝謝您的配合。
enmix000239_r5	Sorry, Tony is in a meeting, 需要留言嗎?
